ringnr year island stage age nestling_age cohort FROH sex damringnr sireringnr first_island last_island first_year last_year first_stage first_age last_age type first_DNA_nestage Fhat2
8N06294 2011 35 a 1 NA 2010 0.0119834458013088 f NA NA 35 35 2011 2012 a 1 2 capt NA 0.0203907
8N06295 2011 35 a 1 NA 2010 0.0217318029533887 f 8L64829 8L26526 35 35 2011 2014 a 1 4 capt NA 0.0658011
8N06296 2011 35 a 1 NA 2010 0.071157570691729 f F0082 M0038 35 35 2011 2011 a 1 1 capt NA 0.119144
8N06338 2011 27 j 0 NA 2011 0 m 8M72675 8M72924 27 27 2011 2011 n 0 0 capt 8 0.0294703
8L19974 2011 27 a 4 NA 2007 0.00395263206775714 m F0063 8L19917 27 27 2007 2012 j 0 5 obs NA -0.0112519
8L64272 2011 27 a 3 NA 2008 0.0143069911362097 m 8L48418 8L48311 27 27 2008 2013 j 0 5 obs NA 0.0405912
8L89209 2011 27 a 3 NA 2008 0.0143015546177561 m 8L52305 8981248 27 27 2008 2011 n 0 3 obs 7 0.0197892
8L89836 2011 27 a 2 NA 2009 0.0255381586965041 f 8L49974 8L19936 27 27 2009 2017 n 0 8 capt 5 0.0442971
8M31070 2011 27 a 2 NA 2009 0 f 8L64820 8L64373 23 27 2009 2012 j 0 3 obs NA 0.00972058
8M31262 2011 27 a 2 NA 2009 0.0377850491212094 m 8L89502 8L89277 27 27 2009 2011 j 0 2 obs NA 0.0451905
8M31360 2011 27 a 2 NA 2009 0.0133587717092641 f 8L89368 8309254 27 27 2009 2011 n 0 2 obs 6 0.0204794
8M31508 2011 27 a 2 NA 2009 0 m 8L89202 8L89268 27 27 2009 2017 j 0 8 obs NA 0.0253665
8M71060 2011 27 a 1 NA 2010 0 f 8L64901 8L49938 27 27 2010 2011 j 0 1 capt NA 0.0197995
8M71085 2011 27 a 1 NA 2010 0.0171259392151933 m 8L52303 8M31484 27 27 2010 2011 j 0 1 obs NA 0.0208264
8M71313 2011 27 a 1 NA 2010 0 f 8M31338 8L89430 27 27 2010 2014 j 0 4 capt NA -0.0119722
8M71412 2011 27 a 1 NA 2010 0.0032118611241361 m 8M31713 8939764 27 27 2010 2012 j 0 2 obs NA 0.0352579
8M71416 2011 27 a 1 NA 2010 0.00422085629696076 f F0235 8L89354 27 27 2010 2011 j 0 1 obs NA 0.0326548
8M71562 2011 27 j 0 NA 2011 0.00355812204530885 f 8309171 8L89377 27 27 2011 2011 n 0 0 obs 5 0.0153323
8M72042 2011 34 a 1 NA 2010 0.0317355632119857 f F0161 M0210 35 34 2010 2012 n 0 2 obs 11 0.0944041
8M72674 2011 27 a 1 NA 2010 0 m 8L64901 8L49938 27 27 2010 2011 j 0 1 obs NA 0.0121149
8M72722 2011 27 a 1 NA 2010 0 f 8L26591 8L89337 27 27 2010 2012 n 0 2 capt 8 0.00389372
8M72725 2011 27 a 1 NA 2010 0.00304264948726835 f 8L26591 8L89337 27 27 2010 2011 n 0 1 obs 8 -0.00630429
8N06001 2011 34 j 0 NA 2011 0 m 8L89304 8M31269 34 34 2011 2011 j 0 0 capt NA -0.0772581
8N06002 2011 34 j 0 NA 2011 0.0182035024770137 m 8M72304 8M72282 34 34 2011 2011 j 0 0 capt NA -0.0013598
8N06004 2011 34 n 0 10 2011 0.0105262323341465 f 8M72042 M0015 34 34 2011 2011 n 0 0 nest 10 0.05721
8N06005 2011 34 n 0 10 2011 0.0145631870683348 f 8M72042 M0015 34 34 2011 2011 n 0 0 nest 10 0.0500051
8N06006 2011 34 n 0 11 2011 0.0853178890904931 f F0016 8M72044 34 34 2011 2011 n 0 0 nest 11 0.110741
8N06007 2011 34 n 0 11 2011 0.0559637474827787 m F0016 8M72044 34 34 2011 2011 n 0 0 nest 11 0.102497
8N06008 2011 34 j 0 NA 2011 0 f F0097 M0046 34 34 2011 2011 j 0 0 capt NA -0.076659
8N06009 2011 34 n 0 11 2011 0.0598882342414584 m F0016 8M72044 34 34 2011 2012 n 0 1 nest 11 0.112632
8N06010 2011 34 j 0 NA 2011 0.00791025893684351 m F0097 M0046 34 34 2011 2011 j 0 0 capt NA 0.0276221
8N06297 2011 34 j 0 NA 2011 0 f 8L89304 8M31269 34 34 2011 2011 j 0 0 capt NA -0.00645296
8N06298 2011 34 a 1 NA 2010 0.0810470508019997 f 8L64142 8L64834 34 34 2011 2011 a 1 1 capt NA 0.0984255
8N06299 2011 34 j 0 NA 2011 0 m 8L64814 8L30814 34 34 2011 2011 j 0 0 capt NA 0.0114774
8N06300 2011 34 j 0 NA 2011 0.00334307376222933 f 8L57911 8M72268 34 34 2011 2012 j 0 1 capt NA 0.035539
8816942 2011 26 a 4 NA 2007 0.035400569475308 f 8L48319 8L52974 26 26 2007 2014 j 0 7 capt NA 0.0413292
8L48323 2011 26 a 5 NA 2006 0.0429396614408133 f 8L48319 8L52974 26 26 2006 2011 n 0 5 capt 10 0.0602592
8M31304 2011 26 a 2 NA 2009 0.00724540670821073 f 8309175 8L89441 26 26 2009 2012 n 0 3 capt 10 0.0438201
8M71077 2011 26 a 1 NA 2010 0 m 8M31509 8L89721 26 26 2010 2012 j 0 2 capt NA -0.000763518
8M71634 2011 23 j 0 NA 2011 0.00523442720615051 m F0151 8L89987 23 23 2011 2011 n 0 0 capt 10 0.0170748
8M71683 2011 23 j 0 NA 2011 0.0077091417323013 m 8M72052 M0101 23 23 2011 2011 n 0 0 obs 11 0.0179063
8M71695 2011 23 j 0 NA 2011 0.00554682314778949 m F0208 8M72114 23 23 2011 2011 n 0 0 capt 9 0.00949782
8M71697 2011 23 j 0 NA 2011 0.00421169349815045 f F0055 8L89992 23 23 2011 2011 n 0 0 obs 10 0.0106729
8M72272 2011 23 a 1 NA 2010 0.0047818483709699 f 8M72136 8L64813 23 23 2010 2011 n 0 1 capt 10 0.0170786
8N06011 2011 23 a 1 NA 2010 0 f 8L89817 8M71253 23 23 2011 2011 a 1 1 capt NA 0.0233482
8N06013 2011 23 j 0 NA 2011 0 m 8L64820 8L64157 23 23 2011 2011 j 0 0 capt NA -0.0235202
8N06015 2011 23 j 0 NA 2011 0.00432563386407345 f F0203 M0187 23 23 2011 2011 j 0 0 capt NA 0.0420992
8N06379 2011 26 n 0 9 2011 0 f 8L64202 8L49963 26 26 2011 2011 n 0 0 nest 6 0.00205006
8N06501 2011 26 n 0 7 2011 0.0147695482479687 m F0133 8M31426 26 26 2011 2011 n 0 0 nest 7 0.0535311
8N06502 2011 26 n 0 7 2011 0.00325315601222311 m F0133 8M31426 26 26 2011 2011 n 0 0 nest 7 0.0269405
8N06504 2011 26 n 0 7 2011 0.0346485177558958 f F0133 8M31426 26 26 2011 2011 n 0 0 nest 7 0.0652926
8N06505 2011 26 n 0 5 2011 0.0175409267904834 f 8M31495 8N06508 26 26 2011 2011 n 0 0 nest 5 0.0132372
8N06508 2011 26 a 1 NA 2010 0.00800708559571784 m 8M31936 8L89896 26 26 2011 2011 a 1 1 capt NA 0.0426795
8N06510 2011 26 n 0 5 2011 0.00786181729220607 m 8M31304 8M71077 26 26 2011 2013 n 0 2 nest 5 0.00509319
8N06512 2011 26 n 0 5 2011 0.0158969462622803 m 8M31304 8M71077 26 26 2011 2011 n 0 0 nest 5 0.0493881
8N06513 2011 26 n 0 5 2011 0 f 8309175 8L52418 26 26 2011 2011 n 0 0 nest 5 0.0351903
8N06514 2011 26 n 0 5 2011 0 f 8309175 8816955 26 26 2011 2011 n 0 0 nest 5 0.0486104
8N06516 2011 26 n 0 5 2011 0.0329631970352853 m 8309175 8816467 26 26 2011 2011 n 0 0 nest 5 0.0527466
8N06517 2011 26 n 0 7 2011 0.0487491477124716 f 8816942 8L49963 26 90 2011 2014 n 0 3 nest 7 0.051819
8N06518 2011 26 n 0 7 2011 0.00797416068083333 f 8816942 8L52418 26 26 2011 2011 n 0 0 nest 7 0.0556067
8N06519 2011 26 n 0 7 2011 0.00373685891555048 m 8816942 8L52418 26 26 2011 2013 n 0 2 nest 7 0.0490437
8L57701 2011 24 a 4 NA 2007 0 f 8L30235 8L48404 23 24 2007 2014 n 0 7 capt NA 0.0213032
8M71603 2011 24 j 0 NA 2011 0 m 8M71700 M0150 24 24 2011 2011 n 0 0 capt 9 -0.00487331
8M71607 2011 24 j 0 NA 2011 0.0135363646454144 m F0316 M0287 24 24 2011 2014 n 0 3 capt 11 0.0183824
8M71612 2011 24 j 0 NA 2011 0.0031915987668164 m 8M72326 8L52239 24 24 2011 2012 n 0 1 capt 10 0.0245948
8M71636 2011 24 j 0 NA 2011 0.0689609907148795 m F0066 8M72323 24 24 2011 2011 n 0 0 capt 10 0.0565243
8M71637 2011 24 j 0 NA 2011 0.0160674037679603 m F0066 8M72323 24 24 2011 2011 n 0 0 capt 10 0.0114278
8M71639 2011 24 j 0 NA 2011 0.0169981810315341 f F0066 8M72323 24 24 2011 2011 n 0 0 capt 10 0.0268742
8M71646 2011 24 j 0 NA 2011 0.0198567703909083 f F0017 8M31731 24 24 2011 2011 n 0 0 capt 10 0.0316022
8M71666 2011 24 j 0 NA 2011 0 m 8L89995 8981929 24 24 2011 2011 n 0 0 capt 10 0.0387984
8M71667 2011 24 j 0 NA 2011 0.0165662043360765 f 8L89995 8981929 24 24 2011 2012 n 0 1 capt 10 0.0513403
8M72224 2011 24 a 1 NA 2010 0.00913427974058746 f 8L57701 M0163 24 24 2010 2011 n 0 1 capt 9 0.0119311
8N06017 2011 24 n 0 11 2011 0 m 8L57701 M0098 24 23 2011 2013 n 0 2 nest 11 0.034039
8N06020 2011 24 a 1 NA 2010 0.0114971039213155 m 8939824 8L19595 24 24 2011 2011 a 1 1 capt NA 0.0540124
8N06022 2011 24 n 0 12 2011 0.0144899073300125 f F0288 M0186 24 24 2011 2011 n 0 0 nest 12 0.0165653
8N06026 2011 24 j 0 NA 2011 0.0509277192219436 m 8M72036 M0221 24 24 2011 2013 j 0 2 capt NA 0.0771227
8N06028 2011 24 a 1 NA 2010 0.00591572490310539 f NA 8L19572 24 24 2011 2011 a 1 1 capt NA 0.0158467
8N06029 2011 24 a 1 NA 2010 0.0124574422539805 m F0302 M0274 24 24 2011 2011 a 1 1 capt NA 0.0147927
8N06217 2011 24 j 0 NA 2011 0.0281584473303297 f F0088 8939804 24 24 2011 2011 n 0 0 capt 11 0.0324861
8N06268 2011 24 n 0 NA 2011 0.0320534862807192 m 8L89909 8L19688 24 24 2011 2011 n 0 1 nest 12 0.014755
8N06370 2011 27 n 0 11 2011 0 f 8M72919 8M72928 27 27 2011 2011 n 0 0 nest 6 0.0313422
8N06371 2011 27 n 0 11 2011 0 f 8M72919 8M72928 27 27 2011 2014 n 0 3 nest 6 0.0605307
8N06372 2011 27 n 0 11 2011 0.0200455761463692 f 8M72919 8M72928 27 27 2011 2011 n 0 0 nest 6 0.0512992
8M31945 2011 27 a 1 NA 2010 0.00567718632987435 m 8M31568 8L49938 27 27 2010 2011 n 0 1 capt 6 0.0182691
8M71680 2011 34 j 0 NA 2011 0.00735498653329075 m 8M31253 8L57907 34 34 2011 2011 n 0 0 capt 11 0.023542
8M72308 2011 34 a 1 NA 2010 0.00924576234712623 m 8M31192 8M72309 34 34 2010 2011 j 0 1 obs NA 0.00532893
8N06030 2011 34 n 0 10 2011 0 m 8M72002 M0072 34 24 2011 2012 n 0 1 nest 10 -0.0116613
8N06031 2011 34 n 0 10 2011 0.00288583990812284 f 8M72002 M0072 34 34 2011 2011 n 0 0 nest 10 0.0115848
8N06032 2011 34 n 0 10 2011 0.00440815568376678 m 8M72002 M0072 34 34 2011 2011 n 0 0 nest 10 -0.00537617
8N06034 2011 34 j 0 NA 2011 0.017939831332015 m 8L64171 M0310 34 34 2011 2011 j 0 0 capt NA 0.0698384
8N06521 2011 22 n 0 12 2011 0.00802006528352576 f 8934879 8L89605 22 22 2011 2012 n 0 1 nest 12 -0.00794025
8M71623 2011 23 j 0 NA 2011 0.00994411712072922 m 8M72048 8M72017 23 23 2011 2011 n 0 0 capt 9 0.0436325
8M71693 2011 23 j 0 NA 2011 0.00350350768701057 m F0208 8M72114 23 23 2011 2011 n 0 0 capt 9 0.0218539
8M71696 2011 23 j 0 NA 2011 0.0280634215181931 m F0208 8M72114 23 23 2011 2011 n 0 0 capt 9 0.0178903
8M71699 2011 23 j 0 NA 2011 0 f F0055 8L89992 23 23 2011 2011 n 0 0 capt 10 0.0329576
8N06035 2011 23 j 0 NA 2011 0 f 8M72015 8M72038 23 23 2011 2011 j 0 0 capt NA 0.0264049
8N06036 2011 23 j 0 NA 2011 0.0223401267161843 m 8L57943 8M71083 23 23 2011 2011 j 0 0 capt NA 0.0149814
8N06037 2011 23 a 1 NA 2010 0.0311009629433311 f 8L64866 8M31732 23 23 2011 2012 a 1 2 capt NA 0.0340449
8N06039 2011 23 j 0 NA 2011 0.0100755109761042 f 8L57943 8M71083 23 23 2011 2011 j 0 0 capt NA -0.00126805
8N06040 2011 23 j 0 NA 2011 0.0299126306180189 f 8M72269 8M31164 23 24 2011 2014 j 0 3 capt NA 0.0214835
8N06043 2011 23 j 0 NA 2011 0.0264459440174512 m F0162 M0143 23 23 2011 2011 j 0 0 capt NA 0.00366418
8N06044 2011 23 j 0 NA 2011 0 m F0014 8L64373 23 23 2011 2011 j 0 0 capt NA 0.0184168
8N06045 2011 23 j 0 NA 2011 0.00334616578209981 m 8M72015 8M72038 23 24 2011 2012 j 0 1 capt NA 0.0366803
8N06046 2011 23 j 0 NA 2011 0.141313236336783 m 8M72180 M0177 23 23 2011 2011 j 0 0 capt NA 0.131572
8N06048 2011 23 j 0 NA 2011 0.0266984023431395 m NA NA 23 23 2011 2012 j 0 1 capt NA 0.0541728
8N06049 2011 23 j 0 NA 2011 0.164825046040516 f 8M72030 8M72031 23 23 2011 2011 j 0 0 capt NA 0.173842
8N06101 2011 23 n 0 NA 2011 0.0448333820354778 m F0180 M0011 23 23 2011 2011 n 0 0 nest NA 0.0386867
8N06102 2011 23 n 0 NA 2011 0.0108827886621408 f F0180 M0011 23 23 2011 2011 n 0 0 nest NA 0.0106869
8N06103 2011 23 n 0 NA 2011 0.0243067872667677 m F0180 M0011 23 23 2011 2011 n 0 0 nest NA 0.0484459
8N06104 2011 23 n 0 NA 2011 0.0573675018518141 m F0180 M0011 23 24 2011 2011 n 0 0 nest NA 0.0487607
8N06105 2011 23 n 0 NA 2011 0.0624638981196442 m F0180 8L19661 23 23 2011 2011 n 0 0 nest NA 0.0554047
8N06383 2011 27 n 0 6 2011 0.0110349432223604 m 8M31973 8M71318 27 27 2011 2011 n 0 0 nest 6 0.0271448
8N06384 2011 27 n 0 6 2011 0.00660500748653895 m 8M31973 8M71318 27 27 2011 2011 n 0 0 nest 6 0.0251339
8N06385 2011 27 n 0 6 2011 0.0110349432223604 m 8M31973 8M71318 27 27 2011 2012 n 0 1 nest 6 -0.00236686
8N06387 2011 27 n 0 7 2011 0 m 8M31923 8M31922 27 27 2011 2015 n 0 4 nest 7 0.034695
8N06388 2011 27 n 0 7 2011 0 m 8M31923 8M31922 27 27 2011 2011 n 0 0 nest 7 -0.010086
8N06389 2011 27 n 0 7 2011 0.00313377912784653 m 8M31923 8M31922 27 27 2011 2011 n 0 0 nest 7 0.0384648
8N06390 2011 27 n 0 7 2011 0 f 8M31923 8M31922 27 27 2011 2011 n 0 0 nest 7 0.044522
8N06525 2011 27 n 0 7 2011 0.0411082342867628 m 8M72609 8L89377 27 27 2011 2011 n 0 0 nest 7 0.0665388
8N06527 2011 27 n 0 7 2011 0.00475993240595389 f 8M72609 8L19936 27 27 2011 2014 n 0 3 nest 13 0.0331328
8M31266 2011 26 a 2 NA 2009 0.00656853750857951 f 8981861 8L30446 26 26 2009 2013 j 0 4 capt NA 0.0430051
8M71276 2011 26 a 1 NA 2010 0.00310866920823904 m 8M31496 M0054 26 26 2010 2011 j 0 1 capt NA 0.0133832
8M72623 2011 26 a 1 NA 2010 0.0143657734919891 m F0133 8L89896 26 26 2010 2011 j 0 1 obs NA 0.0325769
8M72739 2011 26 a 1 NA 2010 0.0277990708083876 f 8L30782 8L89395 26 26 2010 2012 n 0 2 capt 5 0.0541531
8N06051 2011 35 n 0 11 2011 0.0106745360271282 m 8N06294 M0038 35 35 2011 2011 n 0 0 nest 11 0.017538
8N06052 2011 35 n 0 11 2011 0.00807168955667457 m 8N06294 M0038 35 35 2011 2011 n 0 0 nest 11 0.0269293
8N06053 2011 35 n 0 11 2011 0.0194426889020271 m 8N06294 M0038 35 35 2011 2011 n 0 0 nest 11 0.0271437
8N06054 2011 35 n 0 11 2011 0.00710292462040643 f 8N06294 M0038 35 35 2011 2011 n 0 1 nest 11 0.0152965
8N06055 2011 35 n 0 11 2011 0 f 8N06294 M0038 35 35 2011 2011 n 0 0 nest 11 0.0238077
8N06056 2011 35 n 0 7 2011 0.00845485084685101 f F0080 8L89312 35 35 2011 2011 n 0 0 nest 7 0.0029882
8N06057 2011 35 n 0 7 2011 0.00321085310300617 m F0080 8L89312 35 35 2011 2011 n 0 0 nest 7 -0.0193353
8N06058 2011 35 n 0 7 2011 0.0119281745303641 m F0080 8L89312 35 35 2011 2012 n 0 1 nest 7 0.000452798
8N06060 2011 35 n 0 7 2011 0.0154312178480901 m F0080 8L89312 35 35 2011 2011 n 0 0 nest 7 -0.0561634
8N06392 2011 26 n 0 8 2011 0.0193230854960483 m 8M72955 8L89395 26 26 2011 2011 n 0 0 nest 8 0.0646452
8N06393 2011 26 n 0 7 2011 0 m 8M31936 8L89896 26 26 2011 2012 n 0 1 nest 7 0.0482122
8N06394 2011 26 n 0 7 2011 0.00891907289238638 f 8M31936 8L89896 26 26 2011 2013 n 0 2 nest 7 0.015498
8N06395 2011 26 n 0 7 2011 0.00630273706051978 m 8M31936 8L89395 26 26 2011 2013 n 0 2 nest 7 0.0211588
8N06501 2011 26 n 0 11 2011 0.0147695482479687 m F0133 8M31426 26 26 2011 2011 n 0 0 nest 7 0.0535311
8N06502 2011 26 n 0 11 2011 0.00325315601222311 m F0133 8M31426 26 26 2011 2011 n 0 0 nest 7 0.0269405
8N06504 2011 26 n 0 11 2011 0.0346485177558958 f F0133 8M31426 26 26 2011 2011 n 0 0 nest 7 0.0652926
8N06510 2011 26 n 0 9 2011 0.00786181729220607 m 8M31304 8M71077 26 26 2011 2013 n 0 2 nest 5 0.00509319
8N06512 2011 26 n 0 9 2011 0.0158969462622803 m 8M31304 8M71077 26 26 2011 2011 n 0 0 nest 5 0.0493881
8N06513 2011 26 n 0 9 2011 0 f 8309175 8L52418 26 26 2011 2011 n 0 0 nest 5 0.0351903
8N06514 2011 26 n 0 9 2011 0 f 8309175 8816955 26 26 2011 2011 n 0 0 nest 5 0.0486104
8N06516 2011 26 n 0 9 2011 0.0329631970352853 m 8309175 8816467 26 26 2011 2011 n 0 0 nest 5 0.0527466
8N06528 2011 26 n 0 7 2011 0.0721953794123577 m 8M72863 8M31426 26 26 2011 2013 n 0 2 nest 7 0.082657
8N06529 2011 26 n 0 7 2011 0.00599162096593342 m 8M72863 8M72623 26 26 2011 2011 n 0 0 nest 7 0.0282367
8N06530 2011 26 n 0 7 2011 0.0151649417046657 m 8M72863 8M72623 26 26 2011 2011 n 0 0 nest 7 0.0285378
8N06532 2011 26 n 0 7 2011 0.0841460928421439 m 8L48323 8L89395 26 26 2011 2013 n 0 2 nest 7 0.1154
8N06533 2011 26 n 0 7 2011 0.128994991607375 m 8L48323 8L89395 26 26 2011 2011 n 0 0 nest 7 0.141343
8N06535 2011 26 j 0 NA 2011 0.00313090230349817 m 8M31509 8L89708 26 26 2011 2011 j 0 0 capt NA 0.0535686
8L26579 2011 27 a 3 NA 2008 0.00347494331296904 f 8L89467 8L52920 28 27 2008 2012 n 0 4 capt 8 0.0424884
8L64212 2011 27 a 3 NA 2008 0 f NA 8L48352 27 27 2008 2011 n 0 3 capt 11 -0.00239171
8L89268 2011 27 a 3 NA 2008 0.00351166246469095 m F0071 8939764 27 27 2008 2012 j 0 4 obs NA 0.0354337
8L89372 2011 27 a 3 NA 2008 0.00537058934125253 f F0006 M0023 27 27 2008 2011 j 0 3 capt NA 0.027926
8L89384 2011 27 a 3 NA 2008 0.00454526920959817 f 8309171 8943897 27 27 2008 2011 j 0 3 obs NA -0.000699123
8L89634 2011 27 a 2 NA 2009 0 f 8309285 8L19813 27 27 2009 2011 n 0 2 capt 5 0.0140701
8L89637 2011 27 a 2 NA 2009 0 m 8309285 8L19813 27 27 2009 2011 n 0 2 obs 5 0.00598468
8L89665 2011 27 a 2 NA 2009 0.0038996146867546 m 8L89271 8309260 27 27 2009 2011 j 0 2 obs NA 0.0222875
8L89808 2011 27 a 3 NA 2008 0.0069975241188876 m 8309283 8309277 27 27 2009 2012 a 1 4 capt NA 0.0238181
8L89845 2011 27 a 2 NA 2009 0.00655288486586523 f 8L48315 8309262 27 27 2009 2011 n 0 2 obs 5 0.00294829
8L89847 2011 27 a 2 NA 2009 0.00977553974434772 f 8L30599 M0023 27 27 2009 2011 n 0 2 obs 7 0.0258816
8M31484 2011 27 a 2 NA 2009 0.00314919392287846 m 8L64901 8L48336 27 27 2009 2011 j 0 2 capt NA 0.0103825
8M31872 2011 27 a 2 NA 2009 0 f NA NA 27 27 2010 2012 a 1 3 capt NA -0.0166772
8M31893 2011 27 a 1 NA 2010 0.00642875102784177 m 8L89848 8L89366 27 27 2010 2011 n 0 1 obs 5 0.0250814
8M31923 2011 27 a 2 NA 2009 0.00396016391103138 f 8816491 8L89371 27 27 2010 2011 a 1 2 capt NA 0.0356009
8M31926 2011 27 a 2 NA 2009 0 f NA NA 27 27 2010 2011 a 1 2 capt NA 0.0237291
8M71061 2011 27 a 1 NA 2010 0.0129170545849105 m 8L64933 8M31286 27 27 2010 2013 j 0 3 capt NA 0.0199937
8M71093 2011 27 a 1 NA 2010 0.0106132506076442 f 8M31356 8L89514 27 27 2010 2011 j 0 1 obs NA 0.0406202
8M71096 2011 27 a 1 NA 2010 0.00719251391408942 f 8M31591 8M31286 27 27 2010 2014 j 0 4 obs NA 0.01964
8M71296 2011 27 a 1 NA 2010 0.0183807556307607 f 8L89399 8L26528 28 27 2010 2011 j 0 1 capt NA 0.0379237
8M72112 2011 27 a 1 NA 2010 0.00664396920212296 f 8L89044 M0128 34 27 2010 2011 n 0 1 capt 11 0.0182068
8M72679 2011 27 a 1 NA 2010 0 m 8M31561 8L89268 27 27 2010 2011 j 0 1 obs NA 0.0175308
8M72680 2011 27 a 1 NA 2010 0 m 8M31925 8L89639 27 27 2010 2012 j 0 2 obs NA 0.0130563
8M72681 2011 27 a 1 NA 2010 0.0339396184017089 m 8M31398 8M72934 27 27 2010 2011 j 0 1 obs NA 0.0455081
8M72972 2011 27 a 1 NA 2010 0.0142971374465126 f F0171 M0132 27 27 2010 2011 j 0 1 capt NA 0.0426568
8N06106 2011 24 n 0 8 2011 0.141681333940411 m 8M72186 M0390 24 24 2011 2012 n 0 1 nest 8 0.127553
8N06108 2011 24 n 0 10 2011 0.00799130836612233 m 8M72271 M0050 24 24 2011 2011 n 0 0 nest 10 -0.0224923
8N06109 2011 24 n 0 10 2011 0.00381349117358577 m 8M72271 M0050 24 24 2011 2011 n 0 0 nest 10 -0.0170808
8N06110 2011 24 n 0 10 2011 0.00381349117358577 f 8M72271 M0050 24 23 2011 2011 n 0 0 nest 10 -0.00493363
8N06111 2011 24 n 0 10 2011 0 f 8M72271 M0050 24 24 2011 2011 n 0 0 nest 10 -0.0512643
8N06330 2011 27 j 0 NA 2011 0.00787565776210248 m 8L26579 8L89389 27 27 2011 2012 n 0 1 capt 6 0.0329836
8L89100 2011 23 a 2 NA 2009 0.0497443703718805 m F0267 8939804 24 23 2009 2011 n 0 2 obs 5 0.0655475
8L89793 2011 27 a 3 NA 2008 0 m NA NA 27 27 2009 2011 a 1 3 obs NA 0.0452639
8L89797 2011 27 a 2 NA 2009 0 f 8309285 8L19813 27 27 2009 2011 n 0 2 obs 6 0.00122558
8M31293 2011 27 a 2 NA 2009 0.00376517411582956 m 8816491 8L89371 27 27 2009 2011 j 0 2 obs NA 0.0279928
8M31344 2011 27 a 2 NA 2009 0.00354156331618565 m 8L30783 8L89269 27 27 2009 2011 j 0 2 obs NA 0.0100668
8M31938 2011 27 a 2 NA 2009 0.0161361530742379 m 8816491 8L89371 27 27 2010 2011 a 1 2 obs NA 0.0381786
8M71315 2011 27 a 1 NA 2010 0.011180902416759 f 8816491 8L89371 27 27 2010 2011 pj 0 1 obs NA 0.0305424
8M71318 2011 27 a 1 NA 2010 0.00448054066176021 m 8L89503 8939196 27 27 2010 2011 j 0 1 obs NA -0.00518345
8M71720 2011 35 n 0 9 2011 0.0382340149368345 f 8L64829 8M31741 35 35 2011 2011 n 0 0 nest 9 0.0698738
8M71721 2011 35 n 0 9 2011 0.023811384522685 m 8L64829 8M31741 35 35 2011 2011 n 0 0 nest 9 0.0623093
8M71722 2011 35 n 0 9 2011 0.0386121927517618 f 8L64829 8M31741 35 23 2011 2012 n 0 1 nest 9 0.0665341
8M71723 2011 35 n 0 9 2011 0.0267964861969062 f 8L64829 8M31741 35 35 2011 2011 n 0 0 nest 9 -0.00850671
8M71724 2011 35 n 0 9 2011 0.0213117186420483 f 8L64829 8M31741 35 35 2011 2011 n 0 0 nest 9 0.0335715
8M71725 2011 35 n 0 9 2011 0.0254943267664721 m 8M72117 M0030 35 35 2011 2013 n 0 2 nest 9 0.0455876
8M71726 2011 35 n 0 9 2011 0.0556734600495176 m 8M72117 M0030 35 35 2011 2011 n 0 0 nest 9 0.0776356
8M71727 2011 35 n 0 9 2011 0.0484401722470263 m 8M72117 M0030 35 35 2011 2011 n 0 0 nest 9 0.0635501
8M71728 2011 35 n 0 9 2011 0.0546320269832533 f 8M72117 M0030 35 35 2011 2011 n 0 0 nest 9 0.0802758
8M71729 2011 35 n 0 9 2011 0.0608054202088982 f 8M72117 M0030 35 35 2011 2011 n 0 0 nest 9 0.071124
8M72282 2011 34 a 1 NA 2010 0.00335176086567495 m F0077 8M72265 34 34 2010 2012 n 0 2 obs 12 -0.0146513
8M72292 2011 23 a 1 NA 2010 0.00934316663608625 m 8L19633 8L57916 23 23 2010 2011 n 0 1 obs 9 -0.00415741
8M72677 2011 27 a 1 NA 2010 0.0233508661053461 m 8309272 8L89388 27 27 2010 2011 j 0 1 obs NA 0.00074358
8M72982 2011 27 a 1 NA 2010 0.0139794408993814 m 8M72990 8L30780 26 27 2010 2012 n 0 2 obs 5 0.0523392
8N06009 2011 34 j 0 NA 2011 0.0598882342414584 m F0016 8M72044 34 34 2011 2012 n 0 1 obs 11 0.112632
8N06063 2011 23 j 0 NA 2011 0.0437511750808116 f F0162 M0143 23 23 2011 2013 j 0 2 capt NA 0.0287195
8N06065 2011 23 j 0 NA 2011 0.0139054815962524 f 8M72273 8M72292 23 23 2011 2011 j 0 0 capt NA -0.0110218
8N06273 2011 34 j 0 NA 2011 0.00673354716972584 f 8M31984 M0138 34 34 2011 2011 n 0 0 obs 11 0.0174881
8N06356 2011 27 j 0 NA 2011 0 m 8L89634 8L89337 27 27 2011 2011 n 0 0 obs 5 -0.00382652
8N06537 2011 27 n 0 6 2011 0.14153409489896 m 8M71216 8M31945 27 27 2011 2011 n 0 0 nest 6 0.130595
8N06538 2011 27 n 0 7 2011 0.00526243660226657 m 8M31969 8L89793 27 27 2011 2011 n 0 0 nest 7 0.0203783
8N06539 2011 27 n 0 7 2011 0 f 8M31969 8L89793 27 27 2011 2011 n 0 0 nest 7 0.00899417
8N06540 2011 27 n 0 7 2011 0.00861303088169003 m 8M31969 8L89793 27 27 2011 2011 n 0 0 nest 7 0.0190251
8N06541 2011 27 n 0 6 2011 0 f 8M71064 8M71211 27 27 2011 2011 n 0 0 nest 6 0.0279099
